,year,bb_date,rank,song,artist,binary,language,total_words,non_e_words,streams,position,spins,radio_rank
3232,2020,2020-08-22,33,say so,doja cat,0.0,english,460.0,0.0,1902035.0,130.0,3642.0,17.0
3233,2020,2020-08-22,34,party girl,staysolidrocky,0.0,english,450.0,3.0,4298802.0,19.0,1372.0,78.0
3234,2020,2020-08-22,35,girls in the hood,megan thee stallion,0.0,english,590.0,1.0,2664084.0,69.0,2611.0,31.0
3235,2020,2020-08-22,36,rain on me,lady gaga,0.0,english,317.0,0.0,2741041.0,63.0,2116.0,43.0
3236,2020,2020-08-22,37,be like that,kane brown,0.0,english,440.0,0.0,3093365.0,45.0,1624.0,65.0
3237,2020,2020-08-22,38,chasin you,morgan wallen,0.0,english,325.0,0.0,2116846.0,105.0,1980.0,49.0
3238,2020,2020-08-22,39,my future,billie eilish,0.0,english,175.0,0.0,4704347.0,16.0,1624.0,64.0
3239,2020,2020-08-22,40,cool again,kane brown,0.0,english,287.0,0.0,,,2343.0,38.0
3240,2020,2020-08-22,41,nobodys love,maroon 5,0.0,english,442.0,0.0,2253859.0,95.0,2817.0,28.0
3241,2020,2020-08-22,42,the box,roddy ricch,0.0,english,540.0,3.0,3773448.0,25.0,1772.0,55.0
3242,2020,2020-08-22,43,hard to forget,sam hunt,0.0,english,410.0,0.0,,,2377.0,36.0
3243,2020,2020-08-22,44,tap in,saweetie,0.0,english,416.0,0.0,2730687.0,64.0,2359.0,37.0
3244,2020,2020-08-22,45,emotionally scarred,lil baby,0.0,english,735.0,0.0,1571207.0,191.0,3026.0,24.0
3245,2020,2020-08-22,46,the bigger picture,lil baby,0.0,english,1139.0,0.0,2693547.0,66.0,3383.0,47.0
3246,2020,2020-08-22,47,got what i got,jason aldean,0.0,english,261.0,0.0,,,1625.0,63.0
3247,2020,2020-08-22,48,if the world was ending,jp saxe,0.0,english,464.0,0.0,1911166.0,129.0,3483.0,19.0
3248,2020,2020-08-22,49,done,chris janson,0.0,english,357.0,0.0,,,3197.0,22.0
3249,2020,2020-08-22,50,the 1,taylor swift,0.0,english,306.0,0.0,4505051.0,17.0,,
3250,2020,2020-08-22,51,supalonely,benee,0.0,english,391.0,0.0,2094087.0,111.0,3678.0,16.0
3251,2020,2020-08-22,52,why we drink,justin moore,0.0,english,304.0,0.0,,,2531.0,33.0
3252,2020,2020-08-22,53,i love my country,florida georgia line,0.0,english,348.0,0.0,,,2395.0,35.0
3253,2020,2020-08-22,54,like that,doja cat,0.0,english,435.0,7.0,,,3624.0,18.0
3254,2020,2020-08-22,55,bluebird,miranda lambert,0.0,english,308.0,0.0,,,1489.0,71.0
3255,2020,2020-08-22,56,lovin on you,luke combs,0.0,english,222.0,0.0,,,2080.0,44.0
3256,2020,2020-08-22,57,said sum,moneybagg yo,0.0,english,652.0,0.0,1620427.0,175.0,260.0,394.0
3257,2020,2020-08-22,58,greece,dj khaled,0.0,english,461.0,17.0,3733855.0,26.0,487.0,209.0
3258,2020,2020-08-22,59,one of them girls,lee brice,0.0,english,367.0,0.0,,,1423.0,73.0
3259,2020,2020-08-22,60,i should probably go to bed,dan and shay,0.0,english,279.0,0.0,1687290.0,159.0,1135.0,98.0
3260,2020,2020-08-22,61,exile,taylor swift,0.0,english,445.0,0.0,5234205.0,12.0,,
3261,2020,2020-08-22,62,letter from houston,rod wave,0.0,english,376.0,0.0,,,,
3262,2020,2020-08-22,63,be a light,thomas rhett,0.0,english,273.0,0.0,,,2140.0,41.0
3263,2020,2020-08-22,64,un dia one day,j balvin,0.0,english,508.0,222.0,3148273.0,43.0,,
3264,2020,2020-08-22,65,girl of my dreams,rod wave,0.0,english,347.0,0.0,,,1770.0,56.0
3265,2020,2020-08-22,66,god whispered your name,keith urban,0.0,english,288.0,16.0,,,1996.0,48.0
3266,2020,2020-08-22,67,more than my hometown,morgan wallen,0.0,english,422.0,0.0,2033390.0,117.0,900.0,129.0
3267,2020,2020-08-22,68,toosie slide,drake,0.0,english,608.0,0.0,3170908.0,42.0,847.0,139.0
3268,2020,2020-08-22,69,bang,ajr,0.0,english,362.0,0.0,,,1843.0,52.0
3269,2020,2020-08-22,70,mamacita,black eyed peas,0.0,english,554.0,233.0,1586557.0,189.0,2633.0,61.0
3270,2020,2020-08-22,71,one big country song,locash,0.0,english,389.0,0.0,,,1380.0,76.0
3271,2020,2020-08-22,72,breaking me,topic,0.0,english,309.0,0.0,2594330.0,74.0,1328.0,82.0
3272,2020,2020-08-22,73,kings and queens,ava max,0.0,english,312.0,0.0,1727173.0,152.0,,
3273,2020,2020-08-22,74,dollaz on my head,gunna,0.0,english,704.0,0.0,3397466.0,31.0,583.0,184.0
3274,2020,2020-08-22,75,got it on me,pop smoke,0.0,english,443.0,0.0,2814187.0,57.0,,
3275,2020,2020-08-22,76,one night standards,ashley mcbryde,0.0,english,286.0,0.0,,,1581.0,68.0
3276,2020,2020-08-22,77,pretty heart,parker mccollum,0.0,english,271.0,0.0,,,1290.0,85.0
3277,2020,2020-08-22,78,ily,surf mesa,0.0,english,215.0,0.0,2142996.0,103.0,568.0,187.0
3278,2020,2020-08-22,79,stuck with u,ariana grande,0.0,english,404.0,0.0,2428866.0,85.0,615.0,172.0
3279,2020,2020-08-22,80,hate the other side,juice wrld,0.0,english,537.0,0.0,4184510.0,22.0,,
3280,2020,2020-08-22,81,one beer,hardy,0.0,english,360.0,0.0,,,1215.0,92.0
3281,2020,2020-08-22,82,my exs best friend,machine gun kelly,0.0,english,365.0,0.0,3350244.0,33.0,,
3282,2020,2020-08-22,83,conversations,juice wrld,0.0,english,345.0,0.0,4390100.0,18.0,,
3283,2020,2020-08-22,84,mood,24kgoldn,0.0,english,455.0,0.0,2883360.0,52.0,,
3284,2020,2020-08-22,85,dont rush,young t,0.0,english,635.0,0.0,,,2031.0,46.0
3285,2020,2020-08-22,86,freestyle,rod wave,0.0,english,313.0,0.0,,,,
3286,2020,2020-08-22,87,happy anywhere,blake shelton,0.0,english,241.0,0.0,,,1123.0,100.0
3287,2020,2020-08-22,88,something special,pop smoke,0.0,english,393.0,0.0,1796557.0,139.0,,
3288,2020,2020-08-22,89,i called mama,tim mcgraw,0.0,english,310.0,0.0,,,1747.0,57.0
3289,2020,2020-08-22,90,after party,don toliver,0.0,english,458.0,0.0,2905311.0,51.0,1144.0,97.0
3290,2020,2020-08-22,91,righteous,juice wrld,0.0,english,328.0,0.0,3683991.0,27.0,,
3291,2020,2020-08-22,92,some girls,jameson rodgers,0.0,english,346.0,0.0,,,1423.0,74.0
3292,2020,2020-08-22,93,la jeepeta,nio garcia,1.0,spanish,935.0,913.0,1697382.0,158.0,,
3293,2020,2020-08-22,94,3 headed goat,lil durk,0.0,english,609.0,0.0,2179325.0,99.0,,
3294,2020,2020-08-22,95,bitch from da souf,mulatto,0.0,english,718.0,0.0,,,,
3295,2020,2020-08-22,96,need it,migos,0.0,english,841.0,0.0,,,1724.0,58.0
3296,2020,2020-08-22,97,lifes a mess,juice wrld,0.0,english,427.0,0.0,3229764.0,38.0,,
3297,2020,2020-08-22,98,past life,trevor daniel,0.0,english,356.0,0.0,,,2190.0,111.0
3298,2020,2020-08-22,99,move ya hips,asap ferg,0.0,english,508.0,0.0,1956739.0,124.0,299.0,340.0
3299,2020,2020-08-22,100,be kind,marshmello,0.0,english,361.0,0.0,2404577.0,89.0,303.0,337.0
3300,2020,2020-08-29,1,wap,cardi b,0.0,english,604.0,0.0,19663515.0,1.0,1500.0,73.0
3301,2020,2020-08-29,2,laugh now cry later,drake,0.0,english,602.0,0.0,15866994.0,2.0,1893.0,51.0
3302,2020,2020-08-29,3,rockstar,dababy,0.0,english,656.0,0.0,9637891.0,4.0,14825.0,1.0
3303,2020,2020-08-29,4,blinding lights,the weeknd,0.0,english,259.0,0.0,5488917.0,13.0,7659.0,3.0
3304,2020,2020-08-29,5,whats poppin,jack harlow,0.0,english,529.0,2.0,9571125.0,7.0,7286.0,18.0
3305,2020,2020-08-29,6,7 summers,morgan wallen,0.0,english,333.0,0.0,8633854.0,3.0,,
3306,2020,2020-08-29,7,watermelon sugar,harry styles,0.0,english,233.0,0.0,6061009.0,11.0,7762.0,2.0
3307,2020,2020-08-29,8,roses,saint jhn,0.0,english,346.0,0.0,4179177.0,21.0,4854.0,10.0
3308,2020,2020-08-29,9,savage love,jawsh 685,0.0,english,335.0,0.0,4809781.0,16.0,3757.0,15.0
3309,2020,2020-08-29,10,i hope,gabby barrett,0.0,english,471.0,0.0,1654013.0,154.0,5165.0,8.0
3310,2020,2020-08-29,11,go crazy,chris brown,0.0,english,563.0,0.0,4000925.0,25.0,5083.0,9.0
3311,2020,2020-08-29,12,before you go,lewis capaldi,0.0,english,323.0,0.0,2778450.0,59.0,6627.0,5.0
3312,2020,2020-08-29,13,break my heart,dua lipa,0.0,english,505.0,0.0,2471474.0,77.0,6661.0,4.0
3313,2020,2020-08-29,14,midnight sky,miley cyrus,0.0,english,404.0,0.0,5413744.0,14.0,1189.0,97.0
3314,2020,2020-08-29,15,adore you,harry styles,0.0,english,303.0,0.0,2883895.0,52.0,6168.0,6.0
3315,2020,2020-08-29,16,circles,post malone,0.0,english,314.0,0.0,3289016.0,39.0,4206.0,11.0
3316,2020,2020-08-29,17,for the night,pop smoke,0.0,english,581.0,0.0,6276900.0,9.0,,
3317,2020,2020-08-29,18,come and go,juice wrld,0.0,english,360.0,0.0,6617594.0,8.0,,
3318,2020,2020-08-29,19,mood swings,pop smoke,0.0,english,617.0,0.0,5586838.0,12.0,,
3319,2020,2020-08-29,20,savage,megan thee stallion,0.0,english,410.0,0.0,4231070.0,62.0,369.0,274.0
3320,2020,2020-08-29,21,popstar,dj khaled,0.0,english,564.0,0.0,4456651.0,18.0,3320.0,20.0
3321,2020,2020-08-29,22,rags2riches,rod wave,0.0,english,289.0,0.0,6752719.0,26.0,,
3322,2020,2020-08-29,23,death bed,powfu,0.0,english,457.0,0.0,3537316.0,34.0,4361.0,39.0
3323,2020,2020-08-29,24,blueberry faygo,lil mosey,0.0,english,549.0,0.0,4921325.0,15.0,3483.0,19.0
3324,2020,2020-08-29,25,die from a broken heart,maddie and tae,0.0,english,292.0,0.0,1727391.0,143.0,2894.0,25.0
3325,2020,2020-08-29,26,mood,24kgoldn,0.0,english,455.0,0.0,6263597.0,10.0,242.0,409.0
3326,2020,2020-08-29,27,dont start now,dua lipa,0.0,english,278.0,0.0,2042857.0,102.0,3782.0,13.0
3327,2020,2020-08-29,28,the woo,pop smoke,0.0,english,548.0,0.0,4803825.0,17.0,3233.0,47.0
3328,2020,2020-08-29,29,the bones,maren morris,0.0,english,319.0,0.0,,,2576.0,29.0
3329,2020,2020-08-29,30,one margarita,luke bryan,0.0,english,311.0,3.0,,,2531.0,33.0
3330,2020,2020-08-29,31,life is good,future,0.0,english,785.0,0.0,2848399.0,55.0,1283.0,88.0
3331,2020,2020-08-29,32,wishing well,juice wrld,0.0,english,419.0,0.0,7282661.0,5.0,967.0,164.0
3332,2020,2020-08-29,33,cardigan,taylor swift,0.0,english,336.0,0.0,3945401.0,28.0,2546.0,32.0
3333,2020,2020-08-29,34,be like that,kane brown,0.0,english,440.0,0.0,3484971.0,35.0,1658.0,63.0
3334,2020,2020-08-29,35,smile,juice wrld,0.0,english,402.0,0.0,7005349.0,6.0,,
3335,2020,2020-08-29,36,chasin you,morgan wallen,0.0,english,325.0,0.0,2381620.0,82.0,1883.0,53.0
3336,2020,2020-08-29,37,intentions,justin bieber,0.0,english,470.0,0.0,2741509.0,61.0,2866.0,26.0
3337,2020,2020-08-29,38,we paid,lil baby,0.0,english,807.0,0.0,3715889.0,30.0,559.0,189.0
3338,2020,2020-08-29,39,cool again,kane brown,0.0,english,287.0,0.0,,,2467.0,36.0
3339,2020,2020-08-29,40,party girl,staysolidrocky,0.0,english,450.0,3.0,4017268.0,24.0,1510.0,70.0
3340,2020,2020-08-29,41,tap in,saweetie,0.0,english,416.0,0.0,2986259.0,50.0,2762.0,28.0
3341,2020,2020-08-29,42,girls in the hood,megan thee stallion,0.0,english,590.0,1.0,2639497.0,64.0,2772.0,27.0
3342,2020,2020-08-29,43,say so,doja cat,0.0,english,460.0,0.0,1814802.0,129.0,3213.0,22.0
3343,2020,2020-08-29,44,rain on me,lady gaga,0.0,english,317.0,0.0,2623056.0,66.0,1945.0,50.0
3344,2020,2020-08-29,45,emotionally scarred,lil baby,0.0,english,735.0,0.0,1477044.0,198.0,3236.0,21.0
3345,2020,2020-08-29,46,got what i got,jason aldean,0.0,english,261.0,0.0,,,1761.0,58.0
3346,2020,2020-08-29,47,the box,roddy ricch,0.0,english,540.0,3.0,3575969.0,32.0,1662.0,62.0
3347,2020,2020-08-29,48,if the world was ending,jp saxe,0.0,english,464.0,0.0,1915025.0,118.0,3624.0,17.0
3348,2020,2020-08-29,49,nobodys love,maroon 5,0.0,english,442.0,0.0,1974792.0,112.0,2933.0,24.0
3349,2020,2020-08-29,50,why we drink,justin moore,0.0,english,304.0,0.0,,,2936.0,23.0
3350,2020,2020-08-29,51,the bigger picture,lil baby,0.0,english,1139.0,0.0,2494311.0,73.0,3886.0,40.0
3351,2020,2020-08-29,52,one of them girls,lee brice,0.0,english,367.0,0.0,1609754.0,167.0,1269.0,90.0
3352,2020,2020-08-29,53,lovin on you,luke combs,0.0,english,222.0,0.0,,,2473.0,35.0
3353,2020,2020-08-29,54,my future,billie eilish,0.0,english,175.0,0.0,3607339.0,31.0,1656.0,64.0
3354,2020,2020-08-29,55,i love my country,florida georgia line,0.0,english,348.0,0.0,,,2451.0,37.0
3355,2020,2020-08-29,56,like that,doja cat,0.0,english,435.0,7.0,1479929.0,196.0,3931.0,12.0
3356,2020,2020-08-29,57,be a light,thomas rhett,0.0,english,273.0,0.0,,,2171.0,42.0
3357,2020,2020-08-29,58,kacey talk,youngboy never broke again,0.0,english,470.0,0.0,1911007.0,120.0,,
3358,2020,2020-08-29,59,said sum,moneybagg yo,0.0,english,652.0,0.0,1546749.0,177.0,397.0,247.0
3359,2020,2020-08-29,60,greece,dj khaled,0.0,english,461.0,17.0,4047931.0,23.0,608.0,179.0
3360,2020,2020-08-29,61,heather,conan gray,0.0,english,211.0,0.0,4419614.0,19.0,,
3361,2020,2020-08-29,62,more than my hometown,morgan wallen,0.0,english,422.0,0.0,2360075.0,85.0,1005.0,115.0
3362,2020,2020-08-29,63,done,chris janson,0.0,english,357.0,0.0,,,2515.0,34.0
3363,2020,2020-08-29,64,bluebird,miranda lambert,0.0,english,308.0,0.0,,,1253.0,94.0
3364,2020,2020-08-29,65,i should probably go to bed,dan and shay,0.0,english,279.0,0.0,1569852.0,176.0,1370.0,80.0
3365,2020,2020-08-29,66,lemonade,internet money,0.0,english,398.0,1.0,4152291.0,22.0,,
3366,2020,2020-08-29,67,the 1,taylor swift,0.0,english,306.0,0.0,3537657.0,33.0,,
3367,2020,2020-08-29,68,un dia one day,j balvin,0.0,english,508.0,222.0,2989691.0,48.0,,
3368,2020,2020-08-29,69,bang,ajr,0.0,english,362.0,0.0,,,1951.0,49.0
3369,2020,2020-08-29,70,god whispered your name,keith urban,0.0,english,288.0,16.0,,,2141.0,43.0
3370,2020,2020-08-29,71,24,money man,0.0,english,563.0,2.0,3341937.0,140.0,,
3371,2020,2020-08-29,72,toosie slide,drake,0.0,english,608.0,0.0,2877630.0,53.0,713.0,156.0
3372,2020,2020-08-29,73,breaking me,topic,0.0,english,309.0,0.0,2769136.0,60.0,1463.0,74.0
3373,2020,2020-08-29,74,one beer,hardy,0.0,english,360.0,0.0,1509074.0,190.0,1318.0,85.0
3374,2020,2020-08-29,75,girl of my dreams,rod wave,0.0,english,347.0,0.0,,,1886.0,52.0
3375,2020,2020-08-29,76,kings and queens,ava max,0.0,english,312.0,0.0,1798616.0,131.0,,
3376,2020,2020-08-29,77,pretty heart,parker mccollum,0.0,english,271.0,0.0,,,1357.0,81.0
3377,2020,2020-08-29,78,i called mama,tim mcgraw,0.0,english,310.0,0.0,,,1796.0,57.0
3378,2020,2020-08-29,79,dollaz on my head,gunna,0.0,english,704.0,0.0,3289784.0,38.0,651.0,166.0
3379,2020,2020-08-29,80,one night standards,ashley mcbryde,0.0,english,286.0,0.0,,,1630.0,66.0
3380,2020,2020-08-29,81,ily,surf mesa,0.0,english,215.0,0.0,2069764.0,100.0,635.0,171.0
3381,2020,2020-08-29,82,exile,taylor swift,0.0,english,445.0,0.0,3954742.0,27.0,,
3382,2020,2020-08-29,83,martin and gina,polo g,0.0,english,472.0,0.0,1743655.0,139.0,,
3383,2020,2020-08-29,84,happy anywhere,blake shelton,0.0,english,241.0,0.0,,,1326.0,83.0
3384,2020,2020-08-29,85,got it on me,pop smoke,0.0,english,443.0,0.0,3222945.0,40.0,,
3385,2020,2020-08-29,86,some girls,jameson rodgers,0.0,english,346.0,0.0,,,1520.0,69.0
3386,2020,2020-08-29,87,mamacita,black eyed peas,0.0,english,554.0,233.0,,,2305.0,78.0
3387,2020,2020-08-29,88,after party,don toliver,0.0,english,458.0,0.0,2863410.0,54.0,1321.0,84.0
3388,2020,2020-08-29,89,3 headed goat,lil durk,0.0,english,609.0,0.0,2241188.0,91.0,,
3389,2020,2020-08-29,90,stuck with u,ariana grande,0.0,english,404.0,0.0,2229711.0,92.0,763.0,148.0
3390,2020,2020-08-29,91,conversations,juice wrld,0.0,english,345.0,0.0,4304277.0,20.0,,
3391,2020,2020-08-29,92,caramelo,ozuna,1.0,spanish,563.0,543.0,,,,
3392,2020,2020-08-29,93,hate the other side,juice wrld,0.0,english,537.0,0.0,3748497.0,29.0,,
3393,2020,2020-08-29,94,la jeepeta,nio garcia,1.0,spanish,935.0,913.0,1689408.0,148.0,,
3394,2020,2020-08-29,95,bitch from da souf,mulatto,0.0,english,718.0,0.0,,,,
3395,2020,2020-08-29,96,righteous,juice wrld,0.0,english,328.0,0.0,3366227.0,36.0,,
3396,2020,2020-08-29,97,past life,trevor daniel,0.0,english,356.0,0.0,,,2064.0,45.0
3397,2020,2020-08-29,98,something special,pop smoke,0.0,english,393.0,0.0,1641342.0,158.0,,
3398,2020,2020-08-29,99,21,polo g,0.0,english,512.0,0.0,3019467.0,46.0,,
3399,2020,2020-08-29,100,lonely if you are,chase rice,0.0,english,404.0,0.0,,,1257.0,92.0
3400,2020,2020-09-05,1,dynamite,bts,0.0,english,450.0,0.0,8547583.0,4.0,1739.0,58.0
3401,2020,2020-09-05,2,wap,cardi b,0.0,english,604.0,0.0,18436479.0,1.0,1942.0,50.0
3402,2020,2020-09-05,3,laugh now cry later,drake,0.0,english,602.0,0.0,12108138.0,2.0,2758.0,28.0
3403,2020,2020-09-05,4,rockstar,dababy,0.0,english,656.0,0.0,8977864.0,5.0,14704.0,1.0
3404,2020,2020-09-05,5,blinding lights,the weeknd,0.0,english,259.0,0.0,5243149.0,14.0,7408.0,3.0
3405,2020,2020-09-05,6,whats poppin,jack harlow,0.0,english,529.0,2.0,9161022.0,8.0,7094.0,17.0
3406,2020,2020-09-05,7,watermelon sugar,harry styles,0.0,english,233.0,0.0,5602418.0,11.0,7682.0,2.0
3407,2020,2020-09-05,8,roses,saint jhn,0.0,english,346.0,0.0,3936515.0,21.0,4076.0,14.0
3408,2020,2020-09-05,9,savage love,jawsh 685,0.0,english,335.0,0.0,4604933.0,18.0,4277.0,10.0
3409,2020,2020-09-05,10,before you go,lewis capaldi,0.0,english,323.0,0.0,2726209.0,56.0,6557.0,4.0
3410,2020,2020-09-05,11,i hope,gabby barrett,0.0,english,471.0,0.0,1745415.0,129.0,5296.0,8.0
3411,2020,2020-09-05,12,mood,24kgoldn,0.0,english,455.0,0.0,8682698.0,3.0,681.0,166.0
3412,2020,2020-09-05,13,go crazy,chris brown,0.0,english,563.0,0.0,3952410.0,20.0,5276.0,9.0
3413,2020,2020-09-05,14,break my heart,dua lipa,0.0,english,505.0,0.0,2305402.0,82.0,6290.0,5.0
3414,2020,2020-09-05,15,for the night,pop smoke,0.0,english,581.0,0.0,6627294.0,6.0,,
3415,2020,2020-09-05,16,circles,post malone,0.0,english,314.0,0.0,3218402.0,37.0,4242.0,11.0
3416,2020,2020-09-05,17,adore you,harry styles,0.0,english,303.0,0.0,2742006.0,54.0,5516.0,6.0
3417,2020,2020-09-05,18,mood swings,pop smoke,0.0,english,617.0,0.0,5458489.0,12.0,,
3418,2020,2020-09-05,19,come and go,juice wrld,0.0,english,360.0,0.0,6168866.0,9.0,,
3419,2020,2020-09-05,20,savage,megan thee stallion,0.0,english,410.0,0.0,2583780.0,67.0,258.0,375.0
3420,2020,2020-09-05,21,popstar,dj khaled,0.0,english,564.0,0.0,3732789.0,23.0,3453.0,18.0
3421,2020,2020-09-05,22,die from a broken heart,maddie and tae,0.0,english,292.0,0.0,1970889.0,103.0,2122.0,45.0
3422,2020,2020-09-05,23,the woo,pop smoke,0.0,english,548.0,0.0,4479708.0,19.0,3404.0,44.0
3423,2020,2020-09-05,24,death bed,powfu,0.0,english,457.0,0.0,3193928.0,38.0,4244.0,43.0
3424,2020,2020-09-05,25,the bones,maren morris,0.0,english,319.0,0.0,,,2689.0,30.0
3425,2020,2020-09-05,26,be like that,kane brown,0.0,english,440.0,0.0,3403502.0,30.0,1872.0,53.0
3426,2020,2020-09-05,27,dont start now,dua lipa,0.0,english,278.0,0.0,1965268.0,105.0,3437.0,19.0
3427,2020,2020-09-05,28,rags2riches,rod wave,0.0,english,289.0,0.0,5497705.0,43.0,,
3428,2020,2020-09-05,29,blueberry faygo,lil mosey,0.0,english,549.0,0.0,4667530.0,16.0,2808.0,26.0
3429,2020,2020-09-05,30,lovin on you,luke combs,0.0,english,222.0,0.0,,,2841.0,24.0
3430,2020,2020-09-05,31,tap in,saweetie,0.0,english,416.0,0.0,3503180.0,26.0,3122.0,21.0
3431,2020,2020-09-05,32,wishing well,juice wrld,0.0,english,419.0,0.0,6580212.0,7.0,959.0,169.0
3432,2020,2020-09-05,33,got what i got,jason aldean,0.0,english,261.0,0.0,,,1978.0,48.0
3433,2020,2020-09-05,34,if the world was ending,jp saxe,0.0,english,464.0,0.0,1921460.0,113.0,3887.0,13.0
3434,2020,2020-09-05,35,life is good,future,0.0,english,785.0,0.0,2686002.0,58.0,1281.0,89.0
3435,2020,2020-09-05,36,cardigan,taylor swift,0.0,english,336.0,0.0,3327554.0,33.0,2627.0,32.0
3436,2020,2020-09-05,37,one margarita,luke bryan,0.0,english,311.0,3.0,1445759.0,191.0,2222.0,41.0
3437,2020,2020-09-05,38,7 summers,morgan wallen,0.0,english,333.0,0.0,4610036.0,17.0,,
3438,2020,2020-09-05,39,cool again,kane brown,0.0,english,287.0,0.0,,,2582.0,33.0
3439,2020,2020-09-05,40,i love my country,florida georgia line,0.0,english,348.0,0.0,,,2745.0,29.0
3440,2020,2020-09-05,41,midnight sky,miley cyrus,0.0,english,404.0,0.0,3695377.0,24.0,1549.0,73.0
3441,2020,2020-09-05,42,intentions,justin bieber,0.0,english,470.0,0.0,2453265.0,72.0,2632.0,31.0
3442,2020,2020-09-05,43,chasin you,morgan wallen,0.0,english,325.0,0.0,2168867.0,91.0,1879.0,52.0
3443,2020,2020-09-05,44,we paid,lil baby,0.0,english,807.0,0.0,3384686.0,31.0,564.0,193.0
3444,2020,2020-09-05,45,girls in the hood,megan thee stallion,0.0,english,590.0,1.0,2452182.0,73.0,2815.0,25.0
3445,2020,2020-09-05,46,one of them girls,lee brice,0.0,english,367.0,0.0,,,1583.0,70.0
3446,2020,2020-09-05,47,say so,doja cat,0.0,english,460.0,0.0,1711364.0,137.0,2881.0,23.0
3447,2020,2020-09-05,48,the box,roddy ricch,0.0,english,540.0,3.0,3439613.0,29.0,1663.0,61.0
3448,2020,2020-09-05,49,nobodys love,maroon 5,0.0,english,442.0,0.0,1737094.0,131.0,3018.0,22.0
3449,2020,2020-09-05,50,heather,conan gray,0.0,english,211.0,0.0,5257576.0,13.0,,
3450,2020,2020-09-05,51,be a light,thomas rhett,0.0,english,273.0,0.0,,,2299.0,38.0
3451,2020,2020-09-05,52,smile,juice wrld,0.0,english,402.0,0.0,5821869.0,10.0,,
3452,2020,2020-09-05,53,party girl,staysolidrocky,0.0,english,450.0,3.0,3687792.0,25.0,1592.0,68.0
3453,2020,2020-09-05,54,the bigger picture,lil baby,0.0,english,1139.0,0.0,2503998.0,70.0,4080.0,36.0
3454,2020,2020-09-05,55,rain on me,lady gaga,0.0,english,317.0,0.0,2512086.0,69.0,1841.0,56.0
3455,2020,2020-09-05,56,like that,doja cat,0.0,english,435.0,7.0,,,4002.0,12.0
3456,2020,2020-09-05,57,my future,billie eilish,0.0,english,175.0,0.0,3141905.0,39.0,1613.0,64.0
3457,2020,2020-09-05,58,said sum,moneybagg yo,0.0,english,652.0,0.0,1609302.0,157.0,425.0,237.0
3458,2020,2020-09-05,59,i should probably go to bed,dan and shay,0.0,english,279.0,0.0,1592660.0,158.0,1632.0,63.0
3459,2020,2020-09-05,60,why we drink,justin moore,0.0,english,304.0,0.0,,,2473.0,35.0
3460,2020,2020-09-05,61,i called mama,tim mcgraw,0.0,english,310.0,0.0,,,1951.0,49.0
3461,2020,2020-09-05,62,greece,dj khaled,0.0,english,461.0,17.0,3863281.0,22.0,596.0,183.0
3462,2020,2020-09-05,63,24,money man,0.0,english,563.0,2.0,2357286.0,78.0,,
3463,2020,2020-09-05,64,bang,ajr,0.0,english,362.0,0.0,,,1979.0,47.0
3464,2020,2020-09-05,65,kacey talk,youngboy never broke again,0.0,english,470.0,0.0,1752601.0,127.0,,
3465,2020,2020-09-05,66,lemonade,internet money,0.0,english,398.0,1.0,5231942.0,15.0,,
3466,2020,2020-09-05,67,more than my hometown,morgan wallen,0.0,english,422.0,0.0,2103837.0,96.0,1185.0,94.0
3467,2020,2020-09-05,68,god whispered your name,keith urban,0.0,english,288.0,16.0,,,2196.0,42.0
3468,2020,2020-09-05,69,need it,migos,0.0,english,841.0,0.0,1644927.0,151.0,521.0,200.0
3469,2020,2020-09-05,70,un dia one day,j balvin,0.0,english,508.0,222.0,2761917.0,53.0,,
3470,2020,2020-09-05,71,breaking me,topic,0.0,english,309.0,0.0,2644155.0,61.0,1531.0,74.0
3471,2020,2020-09-05,72,one beer,hardy,0.0,english,360.0,0.0,,,1366.0,83.0
